郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
651,北港,12低壓需量電力　　　　　,106 ,"4,017 ","701,217 ",,
651,北港,13低壓電力小計　　　　　,**,"6,583 ","1,070,423 ",,
651,北港,14高壓電力　　　　　　　,18 ,"5,855 ","2,122,426 ",,
651,北港,15特高壓電力　　　　　　,＊,100 ,"14,400 ",,
651,北港,16高＆特高壓電力小計　　,**,"5,955 ","2,136,826 ",,
651,北港,17電力小計　　　　　　　,**,"12,538 ","3,207,249 ",,
651,北港,18綜合＆電力小計　　　　,**,"18,760 ","4,633,723 ",,
651,北港,19電燈＆綜合＆電力小計　,**,"20,002 ","11,655,820 ",,
651,北港,20臨時電燈　　　　　　　,19 ,0 ,"1,514 ",,
651,北港,21臨時電力　　　　　　　,＊,0 ,0 ,,
651,北港,22臨時用電小計　　　　　,**,0 ,"1,514 ",,
651,北港,23總計（含臨時用電）　　,**,"20,002 ","11,657,334 ",,
651,北港,24表燈合計　　　　　　　,**,"1,242 ","7,023,611 ",,
651,北港,25綜合＆電力合計　　　　,**,"18,760 ","4,633,723 ",,
652,水林,1表燈非營業用　　　　,"22,230 ",6 ,"2,861,981 ",,
652,水林,2表燈營業用　　　　　　,485 ,246 ,"170,554 ",,
652,水林,3表燈小計　　　　　　　,**,252 ,"3,032,535 ",,
652,水林,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
652,水林,5低壓綜合需量非營業用　,＊,31 ,"8,269 ",,
652,水林,6低壓綜合非營業用電小計,**,31 ,"8,269 ",,
652,水林,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
652,水林,8低壓綜合需量營業用　　,27 ,"1,046 ","265,422 ",,
652,水林,9低壓綜合營業用電小計　,**,"1,046 ","265,422 ",,
652,水林,10低壓綜合用電小計　　　,**,"1,077 ","273,691 ",,
652,水林,11低壓裝置電力　　　　　,580 ,"6,156 ","982,310 ",,
652,水林,12低壓需量電力　　　　　,86 ,"1,725 ","300,958 ",,
652,水林,13低壓電力小計　　　　　,**,"7,881 ","1,283,268 ",,
652,水林,14高壓電力　　　　　　　,13 ,"2,810 ","786,166 ",,
652,水林,15特高壓電力　　　　　　,＊,0 ,0 ,,
652,水林,16高＆特高壓電力小計　　,**,"2,810 ","786,166 ",,
652,水林,17電力小計　　　　　　　,**,"10,691 ","2,069,434 ",,
652,水林,18綜合＆電力小計　　　　,**,"11,768 ","2,343,125 ",,
652,水林,19電燈＆綜合＆電力小計　,**,"12,020 ","5,375,660 ",,
652,水林,20臨時電燈　　　　　　　,＊,0 ,20 ,,
652,水林,21臨時電力　　　　　　　,＊,0 ,0 ,,
652,水林,22臨時用電小計　　　　　,**,0 ,20 ,,
652,水林,23總計（含臨時用電）　　,**,"12,020 ","5,375,680 ",,
652,水林,24表燈合計　　　　　　　,**,252 ,"3,032,555 ",,
652,水林,25綜合＆電力合計　　　　,**,"11,768 ","2,343,125 ",,
653,口湖,1表燈非營業用　　　　,"15,223 ",32 ,"2,649,015 ",,
653,口湖,2表燈營業用　　　　　　,463 ,389 ,"244,529 ",,
653,口湖,3表燈小計　　　　　　　,**,421 ,"2,893,544 ",,
653,口湖,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
653,口湖,5低壓綜合需量非營業用　,＊,56 ,"1,801 ",,
653,口湖,6低壓綜合非營業用電小計,**,56 ,"1,801 ",,
653,口湖,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
653,口湖,8低壓綜合需量營業用　　,38 ,940 ,"259,843 ",,
653,口湖,9低壓綜合營業用電小計　,**,940 ,"259,843 ",,
653,口湖,10低壓綜合用電小計　　　,**,996 ,"261,644 ",,
653,口湖,11低壓裝置電力　　　　　,"3,723 ","20,982 ","4,663,063 ",,
653,口湖,12低壓需量電力　　　　　,184 ,"2,762 ","301,448 ",,
653,口湖,13低壓電力小計　　　　　,**,"23,744 ","4,964,511 ",,
653,口湖,14高壓電力　　　　　　　,＊,"2,469 ","674,380 ",,
653,口湖,15特高壓電力　　　　　　,＊,0 ,0 ,,
653,口湖,16高＆特高壓電力小計　　,**,"2,469 ","674,380 ",,
653,口湖,17電力小計　　　　　　　,**,"26,213 ","5,638,891 ",,
653,口湖,18綜合＆電力小計　　　　,**,"27,209 ","5,900,535 ",,
653,口湖,19電燈＆綜合＆電力小計　,**,"27,630 ","8,794,079 ",,
653,口湖,20臨時電燈　　　　　　　,＊,0 ,162 ,,
653,口湖,21臨時電力　　　　　　　,＊,99 ,0 ,,
653,口湖,22臨時用電小計　　　　　,**,99 ,162 ,,
653,口湖,23總計（含臨時用電）　　,**,"27,630 ","8,794,241 ",,
653,口湖,24表燈合計　　　　　　　,**,421 ,"2,893,706 ",,
653,口湖,25綜合＆電力合計　　　　,**,"27,209 ","5,900,535 ",,
654,四湖,1表燈非營業用　　　　,"20,399 ",79 ,"3,582,172 ",,
654,四湖,2表燈營業用　　　　　　,475 ,190 ,"209,297 ",,
654,四湖,3表燈小計　　　　　　　,**,269 ,"3,791,469 ",,
654,四湖,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
654,四湖,5低壓綜合需量非營業用　,＊,0 ,0 ,,
654,四湖,6低壓綜合非營業用電小計,**,0 ,0 ,,
654,四湖,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
654,四湖,8低壓綜合需量營業用　　,27 ,873 ,"202,493 ",,
654,四湖,9低壓綜合營業用電小計　,**,873 ,"202,493 ",,
654,四湖,10低壓綜合用電小計　　　,**,873 ,"202,493 ",,
654,四湖,11低壓裝置電力　　　　　,444 ,"3,672 ","921,563 ",,
654,四湖,12低壓需量電力　　　　　,69 ,"2,139 ","372,817 ",,
654,四湖,13低壓電力小計　　　　　,**,"5,811 ","1,294,380 ",,
654,四湖,14高壓電力　　　　　　　,7 ,"1,909 ","478,416 ",,
654,四湖,15特高壓電力　　　　　　,＊,0 ,0 ,,
654,四湖,16高＆特高壓電力小計　　,**,"1,909 ","478,416 ",,
654,四湖,17電力小計　　　　　　　,**,"7,720 ","1,772,796 ",,
654,四湖,18綜合＆電力小計　　　　,**,"8,593 ","1,975,289 ",,
654,四湖,19電燈＆綜合＆電力小計　,**,"8,862 ","5,766,758 ",,
654,四湖,20臨時電燈　　　　　　　,＊,0 ,0 ,,
654,四湖,21臨時電力　　　　　　　,＊,0 ,0 ,,
654,四湖,22臨時用電小計　　　　　,**,0 ,0 ,,
654,四湖,23總計（含臨時用電）　　,**,"8,862 ","5,766,758 ",,
654,四湖,24表燈合計　　　　　　　,**,269 ,"3,791,469 ",,
654,四湖,25綜合＆電力合計　　　　,**,"8,593 ","1,975,289 ",,
655,元長,1表燈非營業用　　　　,"27,891 ",85 ,"4,863,890 ",,
655,元長,2表燈營業用　　　　　　,463 ,363 ,"367,479 ",,
655,元長,3表燈小計　　　　　　　,**,448 ,"5,231,369 ",,
655,元長,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
655,元長,5低壓綜合需量非營業用　,＊,93 ,"30,689 ",,
655,元長,6低壓綜合非營業用電小計,**,93 ,"30,689 ",,
655,元長,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
655,元長,8低壓綜合需量營業用　　,45 ,"2,588 ","767,156 ",,
655,元長,9低壓綜合營業用電小計　,**,"2,588 ","767,156 ",,
655,元長,10低壓綜合用電小計　　　,**,"2,681 ","797,845 ",,
655,元長,11低壓裝置電力　　　　　,446 ,"4,742 ","856,623 ",,
655,元長,12低壓需量電力　　　　　,115 ,"4,291 ","823,281 ",,
655,元長,13低壓電力小計　　　　　,**,"9,033 ","1,679,904 ",,
655,元長,14高壓電力　　　　　　　,28 ,"11,835 ","4,497,364 ",,
655,元長,15特高壓電力　　　　　　,＊,0 ,0 ,,
655,元長,16高＆特高壓電力小計　　,**,"11,835 ","4,497,364 ",,
655,元長,17電力小計　　　　　　　,**,"20,868 ","6,177,268 ",,
655,元長,18綜合＆電力小計　　　　,**,"23,549 ","6,975,113 ",,
655,元長,19電燈＆綜合＆電力小計　,**,"23,997 ","12,206,482 ",,
655,元長,20臨時電燈　　　　　　　,＊,0 ,9 ,,
655,元長,21臨時電力　　　　　　　,＊,49 ,"2,520 ",,
655,元長,22臨時用電小計　　　　　,**,49 ,"2,529 ",,
655,元長,23總計（含臨時用電）　　,**,"23,997 ","12,209,011 ",,
655,元長,24表燈合計　　　　　　　,**,448 ,"5,231,378 ",,
655,元長,25綜合＆電力合計　　　　,**,"23,549 ","6,977,633 ",,
700,中西區,1表燈非營業用　　　　,"53,379 ",362 ,"16,076,898 ",,
700,中西區,2表燈營業用　　　　　　,"6,912 ","7,456 ","7,819,341 ",,
700,中西區,3表燈小計　　　　　　　,**,"7,818 ","23,896,239 ",,
700,中西區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
700,中西區,5低壓綜合需量非營業用　,196 ,"8,113 ","1,315,385 ",,
700,中西區,6低壓綜合非營業用電小計,**,"8,113 ","1,315,385 ",,
700,中西區,7低壓綜合裝置營業用　　,＊,67 ,"7,200 ",,
700,中西區,8低壓綜合需量營業用　　,813 ,"29,598 ","6,392,573 ",,
700,中西區,9低壓綜合營業用電小計　,**,"29,665 ","6,399,773 ",,
700,中西區,10低壓綜合用電小計　　　,**,"37,778 ","7,715,158 ",,
700,中西區,11低壓裝置電力　　　　　,233 ,"1,650 ","128,787 ",,
700,中西區,12低壓需量電力　　　　　,169 ,"3,025 ","456,101 ",,
700,中西區,13低壓電力小計　　　　　,**,"4,675 ","584,888 ",,
700,中西區,14高壓電力　　　　　　　,90 ,"55,492 ","18,586,384 ",,
700,中西區,15特高壓電力　　　　　　,＊,0 ,0 ,,
700,中西區,16高＆特高壓電力小計　　,**,"55,492 ","18,586,384 ",,
700,中西區,17電力小計　　　　　　　,**,"60,167 ","19,171,272 ",,
700,中西區,18綜合＆電力小計　　　　,**,"97,945 ","26,886,430 ",,
700,中西區,19電燈＆綜合＆電力小計　,**,"105,763 ","50,782,669 ",,
700,中西區,20臨時電燈　　　　　　　,53 ,0 ,"33,005 ",,
700,中西區,21臨時電力　　　　　　　,11 ,403 ,"94,680 ",,
700,中西區,22臨時用電小計　　　　　,**,403 ,"127,685 ",,
700,中西區,23總計（含臨時用電）　　,**,"105,763 ","50,910,354 ",,
700,中西區,24表燈合計　　　　　　　,**,"7,818 ","23,929,244 ",,
700,中西區,25綜合＆電力合計　　　　,**,"97,945 ","26,981,110 ",,
701,東區,1表燈非營業用　　　　,"107,760 ",500 ,"32,846,659 ",,
701,東區,2表燈營業用　　　　　　,"7,573 ","9,277 ","10,189,044 ",,
701,東區,3表燈小計　　　　　　　,**,"9,777 ","43,035,703 ",,
701,東區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
701,東區,5低壓綜合需量非營業用　,325 ,"11,614 ","1,988,513 ",,
701,東區,6低壓綜合非營業用電小計,**,"11,614 ","1,988,513 ",,
701,東區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
701,東區,8低壓綜合需量營業用　　,608 ,"26,290 ","6,056,546 ",,
701,東區,9低壓綜合營業用電小計　,**,"26,290 ","6,056,546 ",,
701,東區,10低壓綜合用電小計　　　,**,"37,904 ","8,045,059 ",,
701,東區,11低壓裝置電力　　　　　,60 ,437 ,"48,856 ",,
701,東區,12低壓需量電力　　　　　,219 ,"4,912 ","821,162 ",,
701,東區,13低壓電力小計　　　　　,**,"5,349 ","870,018 ",,
701,東區,14高壓電力　　　　　　　,67 ,"42,263 ","17,661,494 ",,
701,東區,15特高壓電力　　　　　　,＊,"26,700 ","13,017,600 ",,
701,東區,16高＆特高壓電力小計　　,**,"68,963 ","30,679,094 ",,
701,東區,17電力小計　　　　　　　,**,"74,312 ","31,549,112 ",,
701,東區,18綜合＆電力小計　　　　,**,"112,216 ","39,594,171 ",,
701,東區,19電燈＆綜合＆電力小計　,**,"121,993 ","82,629,874 ",,
701,東區,20臨時電燈　　　　　　　,85 ,0 ,"50,709 ",,
701,東區,21臨時電力　　　　　　　,15 ,710 ,"109,714 ",,
701,東區,22臨時用電小計　　　　　,**,710 ,"160,423 ",,
701,東區,23總計（含臨時用電）　　,**,"121,993 ","82,790,297 ",,
701,東區,24表燈合計　　　　　　　,**,"9,777 ","43,086,412 ",,
701,東區,25綜合＆電力合計　　　　,**,"112,216 ","39,703,885 ",,
702,南區,1表燈非營業用　　　　,"67,939 ",150 ,"21,364,653 ",,
702,南區,2表燈營業用　　　　　　,"4,762 ","4,459 ","5,250,693 ",,
702,南區,3表燈小計　　　　　　　,**,"4,609 ","26,615,346 ",,
702,南區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
702,南區,5低壓綜合需量非營業用　,95 ,"3,304 ","630,887 ",,
702,南區,6低壓綜合非營業用電小計,**,"3,304 ","630,887 ",,
702,南區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
702,南區,8低壓綜合需量營業用　　,277 ,"11,017 ","2,477,781 ",,
702,南區,9低壓綜合營業用電小計　,**,"11,017 ","2,477,781 ",,
702,南區,10低壓綜合用電小計　　　,**,"14,321 ","3,108,668 ",,
702,南區,11低壓裝置電力　　　　　,288 ,"1,484 ","291,874 ",,
702,南區,12低壓需量電力　　　　　,588 ,"28,950 ","5,357,477 ",,
702,南區,13低壓電力小計　　　　　,**,"30,434 ","5,649,351 ",,
702,南區,14高壓電力　　　　　　　,212 ,"71,477 ","22,618,880 ",,
702,南區,15特高壓電力　　　　　　,＊,0 ,0 ,,
702,南區,16高＆特高壓電力小計　　,**,"71,477 ","22,618,880 ",,
702,南區,17電力小計　　　　　　　,**,"101,911 ","28,268,231 ",,
702,南區,18綜合＆電力小計　　　　,**,"116,232 ","31,376,899 ",,
702,南區,19電燈＆綜合＆電力小計　,**,"120,841 ","57,992,245 ",,
702,南區,20臨時電燈　　　　　　　,65 ,0 ,"13,784 ",,
702,南區,21臨時電力　　　　　　　,10 ,936 ,"50,976 ",,
702,南區,22臨時用電小計　　　　　,**,936 ,"64,760 ",,
702,南區,23總計（含臨時用電）　　,**,"120,841 ","58,057,005 ",,
702,南區,24表燈合計　　　　　　　,**,"4,609 ","26,629,130 ",,
702,南區,25綜合＆電力合計　　　　,**,"116,232 ","31,427,875 ",,
703,西區,1表燈非營業用　　　　,＊,0 ,"1,003 ",,
703,西區,2表燈營業用　　　　　　,＊,0 ,"3,985 ",,
703,西區,3表燈小計　　　　　　　,**,0 ,"4,988 ",,
703,西區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
703,西區,5低壓綜合需量非營業用　,＊,0 ,0 ,,
703,西區,6低壓綜合非營業用電小計,**,0 ,0 ,,
703,西區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
703,西區,8低壓綜合需量營業用　　,＊,0 ,0 ,,
703,西區,9低壓綜合營業用電小計　,**,0 ,0 ,,
703,西區,10低壓綜合用電小計　　　,**,0 ,0 ,,
703,西區,11低壓裝置電力　　　　　,＊,0 ,0 ,,
703,西區,12低壓需量電力　　　　　,＊,0 ,0 ,,
703,西區,13低壓電力小計　　　　　,**,0 ,0 ,,
703,西區,14高壓電力　　　　　　　,＊,0 ,0 ,,
703,西區,15特高壓電力　　　　　　,＊,0 ,0 ,,
703,西區,16高＆特高壓電力小計　　,**,0 ,0 ,,
703,西區,17電力小計　　　　　　　,**,0 ,0 ,,
703,西區,18綜合＆電力小計　　　　,**,0 ,0 ,,
703,西區,19電燈＆綜合＆電力小計　,**,0 ,"4,988 ",,
703,西區,20臨時電燈　　　　　　　,＊,0 ,0 ,,
703,西區,21臨時電力　　　　　　　,＊,0 ,0 ,,
703,西區,22臨時用電小計　　　　　,**,0 ,0 ,,
703,西區,23總計（含臨時用電）　　,**,0 ,"4,988 ",,
703,西區,24表燈合計　　　　　　　,**,0 ,"4,988 ",,
703,西區,25綜合＆電力合計　　　　,**,0 ,0 ,,
704,北區,1表燈非營業用　　　　,"80,554 ",292 ,"23,479,430 ",,
704,北區,2表燈營業用　　　　　　,"5,505 ","5,589 ","5,163,399 ",,
704,北區,3表燈小計　　　　　　　,**,"5,881 ","28,642,829 ",,
704,北區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
704,北區,5低壓綜合需量非營業用　,172 ,"7,339 ","1,503,551 ",,
704,北區,6低壓綜合非營業用電小計,**,"7,339 ","1,503,551 ",,
704,北區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
704,北區,8低壓綜合需量營業用　　,398 ,"17,205 ","4,290,685 ",,
704,北區,9低壓綜合營業用電小計　,**,"17,205 ","4,290,685 ",,
704,北區,10低壓綜合用電小計　　　,**,"24,544 ","5,794,236 ",,
704,北區,11低壓裝置電力　　　　　,135 ,"1,006 ","76,076 ",,
704,北區,12低壓需量電力　　　　　,317 ,"6,177 ","934,902 ",,
704,北區,13低壓電力小計　　　　　,**,"7,183 ","1,010,978 ",,
704,北區,14高壓電力　　　　　　　,40 ,"14,674 ","4,776,773 ",,
704,北區,15特高壓電力　　　　　　,＊,0 ,0 ,,
704,北區,16高＆特高壓電力小計　　,**,"14,674 ","4,776,773 ",,
704,北區,17電力小計　　　　　　　,**,"21,857 ","5,787,751 ",,
704,北區,18綜合＆電力小計　　　　,**,"46,401 ","11,581,987 ",,
704,北區,19電燈＆綜合＆電力小計　,**,"52,282 ","40,224,816 ",,
704,北區,20臨時電燈　　　　　　　,73 ,0 ,"33,360 ",,
704,北區,21臨時電力　　　　　　　,12 ,857 ,"173,960 ",,
704,北區,22臨時用電小計　　　　　,**,857 ,"207,320 ",,
704,北區,23總計（含臨時用電）　　,**,"52,282 ","40,432,136 ",,
704,北區,24表燈合計　　　　　　　,**,"5,881 ","28,676,189 ",,
704,北區,25綜合＆電力合計　　　　,**,"46,401 ","11,755,947 ",,
708,安平區,1表燈非營業用　　　　,"39,687 ",188 ,"7,510,252 ",,
708,安平區,2表燈營業用　　　　　　,"2,262 ","3,859 ","2,590,889 ",,
708,安平區,3表燈小計　　　　　　　,**,"4,047 ","10,101,141 ",,
708,安平區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
708,安平區,5低壓綜合需量非營業用　,170 ,"6,452 ","1,048,365 ",,
708,安平區,6低壓綜合非營業用電小計,**,"6,452 ","1,048,365 ",,
708,安平區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
708,安平區,8低壓綜合需量營業用　　,191 ,"11,489 ","2,699,962 ",,
708,安平區,9低壓綜合營業用電小計　,**,"11,489 ","2,699,962 ",,
708,安平區,10低壓綜合用電小計　　　,**,"17,941 ","3,748,327 ",,
708,安平區,11低壓裝置電力　　　　　,9 ,69 ,"3,394 ",,
708,安平區,12低壓需量電力　　　　　,72 ,"1,631 ","312,405 ",,
708,安平區,13低壓電力小計　　　　　,**,"1,700 ","315,799 ",,
708,安平區,14高壓電力　　　　　　　,30 ,"15,597 ","5,107,741 ",,
708,安平區,15特高壓電力　　　　　　,＊,0 ,0 ,,
708,安平區,16高＆特高壓電力小計　　,**,"15,597 ","5,107,741 ",,
708,安平區,17電力小計　　　　　　　,**,"17,297 ","5,423,540 ",,
708,安平區,18綜合＆電力小計　　　　,**,"35,238 ","9,171,867 ",,
708,安平區,19電燈＆綜合＆電力小計　,**,"39,285 ","19,273,008 ",,
708,安平區,20臨時電燈　　　　　　　,100 ,0 ,"41,141 ",,
708,安平區,21臨時電力　　　　　　　,19 ,"1,430 ","211,762 ",,
708,安平區,22臨時用電小計　　　　　,**,"1,430 ","252,903 ",,
708,安平區,23總計（含臨時用電）　　,**,"39,285 ","19,525,911 ",,
708,安平區,24表燈合計　　　　　　　,**,"4,047 ","10,142,282 ",,
708,安平區,25綜合＆電力合計　　　　,**,"35,238 ","9,383,629 ",,
709,安南區,1表燈非營業用　　　　,"98,889 ",476 ,"24,856,886 ",,
709,安南區,2表燈營業用　　　　　　,"6,727 ","4,246 ","6,384,574 ",,
709,安南區,3表燈小計　　　　　　　,**,"4,722 ","31,241,460 ",,
709,安南區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
