郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月)
202,中正區,23總計（含臨時用電）　　,**,"46,625 ","10,396,274 "
202,中正區,24表燈合計　　　　　　　,**,"2,925 ","828,509 "
202,中正區,25綜合＆電力合計　　　　,**,"43,700 ","9,567,765 "
203,中山區,1表燈非營業用　　　　,"21,859 ",77 ,"11,238,004 "
203,中山區,2表燈營業用　　　　　　,"1,081 ","1,199 ","1,583,010 "
203,中山區,3表燈小計　　　　　　　,**,"1,276 ","12,821,014 "
203,中山區,4低壓綜合裝置非營業用　,*,0 ,0
203,中山區,5低壓綜合需量非營業用　,70 ,"2,356 ","294,196 "
203,中山區,6低壓綜合非營業用電小計,**,"2,356 ","294,196 "
203,中山區,7低壓綜合裝置營業用　　,*,0 ,0
203,中山區,8低壓綜合需量營業用　　,40 ,"1,314 ","296,601 "
203,中山區,9低壓綜合營業用電小計　,**,"1,314 ","296,601 "
203,中山區,10低壓綜合用電小計　　　,**,"3,670 ","590,797 "
203,中山區,11低壓裝置電力　　　　　,17 ,226 ,"60,772 "
203,中山區,12低壓需量電力　　　　　,14 ,402 ,"87,671 "
203,中山區,13低壓電力小計　　　　　,**,628 ,"148,443 "
203,中山區,14高壓電力　　　　　　　,30 ,"15,767 ","2,864,860 "
203,中山區,15特高壓電力　　　　　　,*,0 ,0
203,中山區,16高＆特高壓電力小計　　,**,"15,767 ","2,864,860 "
203,中山區,17電力小計　　　　　　　,**,"16,395 ","3,013,303 "
203,中山區,18綜合＆電力小計　　　　,**,"20,065 ","3,604,100 "
203,中山區,19電燈＆綜合＆電力小計　,**,"21,341 ","16,425,114 "
203,中山區,20臨時電燈　　　　　　　,9 ,0 ,"10,045 "
203,中山區,21臨時電力　　　　　　　,*,181 ,"23,160 "
203,中山區,22臨時用電小計　　　　　,**,181 ,"33,205 "
203,中山區,23總計（含臨時用電）　　,**,"21,341 ","16,458,319 "
203,中山區,24表燈合計　　　　　　　,**,"1,276 ","12,831,059 "
203,中山區,25綜合＆電力合計　　　　,**,"20,065 ","3,627,260 "
204,安樂區,1表燈非營業用　　　　,"37,800 ",116 ,"20,478,300 "
204,安樂區,2表燈營業用　　　　　　,"1,333 ","2,473 ","2,577,250 "
204,安樂區,3表燈小計　　　　　　　,**,"2,589 ","23,055,550 "
204,安樂區,4低壓綜合裝置非營業用　,*,0 ,0
204,安樂區,5低壓綜合需量非營業用　,231 ,"6,356 ","853,111 "
204,安樂區,6低壓綜合非營業用電小計,**,"6,356 ","853,111 "
204,安樂區,7低壓綜合裝置營業用　　,*,0 ,0
204,安樂區,8低壓綜合需量營業用　　,71 ,"3,306 ","910,117 "
204,安樂區,9低壓綜合營業用電小計　,**,"3,306 ","910,117 "
204,安樂區,10低壓綜合用電小計　　　,**,"9,662 ","1,763,228 "
204,安樂區,11低壓裝置電力　　　　　,9 ,65 ,"14,384 "
204,安樂區,12低壓需量電力　　　　　,56 ,"2,877 ","492,446 "
204,安樂區,13低壓電力小計　　　　　,**,"2,942 ","506,830 "
204,安樂區,14高壓電力　　　　　　　,53 ,"28,323 ","8,791,142 "
204,安樂區,15特高壓電力　　　　　　,*,0 ,0
204,安樂區,16高＆特高壓電力小計　　,**,"28,323 ","8,791,142 "
204,安樂區,17電力小計　　　　　　　,**,"31,265 ","9,297,972 "
204,安樂區,18綜合＆電力小計　　　　,**,"40,927 ","11,061,200 "
204,安樂區,19電燈＆綜合＆電力小計　,**,"43,516 ","34,116,750 "
204,安樂區,20臨時電燈　　　　　　　,11 ,0 ,"19,133 "
204,安樂區,21臨時電力　　　　　　　,7 ,858 ,"338,564 "
204,安樂區,22臨時用電小計　　　　　,**,858 ,"357,697 "
204,安樂區,23總計（含臨時用電）　　,**,"43,516 ","34,474,447 "
204,安樂區,24表燈合計　　　　　　　,**,"2,589 ","23,074,683 "
204,安樂區,25綜合＆電力合計　　　　,**,"40,927 ","11,399,764 "
205,暖暖區,1表燈非營業用　　　　,"18,533 ",42 ,"4,649,179 "
205,暖暖區,2表燈營業用　　　　　　,725 ,"1,230 ","752,126 "
205,暖暖區,3表燈小計　　　　　　　,**,"1,272 ","5,401,305 "
205,暖暖區,4低壓綜合裝置非營業用　,*,0 ,0
205,暖暖區,5低壓綜合需量非營業用　,137 ,"3,458 ","475,853 "
205,暖暖區,6低壓綜合非營業用電小計,**,"3,458 ","475,853 "
205,暖暖區,7低壓綜合裝置營業用　　,*,0 ,0
205,暖暖區,8低壓綜合需量營業用　　,28 ,816 ,"226,342 "
205,暖暖區,9低壓綜合營業用電小計　,**,816 ,"226,342 "
205,暖暖區,10低壓綜合用電小計　　　,**,"4,274 ","702,195 "
205,暖暖區,11低壓裝置電力　　　　　,*,54 ,"6,617 "
205,暖暖區,12低壓需量電力　　　　　,12 ,726 ,"192,180 "
205,暖暖區,13低壓電力小計　　　　　,**,780 ,"198,797 "
205,暖暖區,14高壓電力　　　　　　　,14 ,"4,257 ","1,019,460 "
205,暖暖區,15特高壓電力　　　　　　,*,0 ,0
205,暖暖區,16高＆特高壓電力小計　　,**,"4,257 ","1,019,460 "
205,暖暖區,17電力小計　　　　　　　,**,"5,037 ","1,218,257 "
205,暖暖區,18綜合＆電力小計　　　　,**,"9,311 ","1,920,452 "
205,暖暖區,19電燈＆綜合＆電力小計　,**,"10,583 ","7,321,757 "
205,暖暖區,20臨時電燈　　　　　　　,8 ,0 ,0
205,暖暖區,21臨時電力　　　　　　　,*,271 ,"11,840 "
205,暖暖區,22臨時用電小計　　　　　,**,271 ,"11,840 "
205,暖暖區,23總計（含臨時用電）　　,**,"10,583 ","7,333,597 "
205,暖暖區,24表燈合計　　　　　　　,**,"1,272 ","5,401,305 "
205,暖暖區,25綜合＆電力合計　　　　,**,"9,311 ","1,932,292 "
206,七堵區,1表燈非營業用　　　　,"25,164 ",37 ,"7,325,037 "
206,七堵區,2表燈營業用　　　　　　,"1,649 ","1,714 ","2,062,497 "
206,七堵區,3表燈小計　　　　　　　,**,"1,751 ","9,387,534 "
206,七堵區,4低壓綜合裝置非營業用　,*,0 ,0
206,七堵區,5低壓綜合需量非營業用　,126 ,"4,925 ","667,891 "
206,七堵區,6低壓綜合非營業用電小計,**,"4,925 ","667,891 "
206,七堵區,7低壓綜合裝置營業用　　,*,0 ,0
206,七堵區,8低壓綜合需量營業用　　,59 ,"2,268 ","523,941 "
206,七堵區,9低壓綜合營業用電小計　,**,"2,268 ","523,941 "
206,七堵區,10低壓綜合用電小計　　　,**,"7,193 ","1,191,832 "
206,七堵區,11低壓裝置電力　　　　　,6 ,46 ,"4,402 "
206,七堵區,12低壓需量電力　　　　　,76 ,"5,916 ","1,504,797 "
206,七堵區,13低壓電力小計　　　　　,**,"5,962 ","1,509,199 "
206,七堵區,14高壓電力　　　　　　　,53 ,"28,166 ","8,947,108 "
206,七堵區,15特高壓電力　　　　　　,*,"1,130 ","476,400 "
206,七堵區,16高＆特高壓電力小計　　,**,"29,296 ","9,423,508 "
206,七堵區,17電力小計　　　　　　　,**,"35,258 ","10,932,707 "
206,七堵區,18綜合＆電力小計　　　　,**,"42,451 ","12,124,539 "
206,七堵區,19電燈＆綜合＆電力小計　,**,"44,202 ","21,512,073 "
206,七堵區,20臨時電燈　　　　　　　,14 ,0 ,"17,956 "
206,七堵區,21臨時電力　　　　　　　,6 ,245 ,"13,080 "
206,七堵區,22臨時用電小計　　　　　,**,245 ,"31,036 "
206,七堵區,23總計（含臨時用電）　　,**,"44,202 ","21,543,109 "
206,七堵區,24表燈合計　　　　　　　,**,"1,751 ","9,405,490 "
206,七堵區,25綜合＆電力合計　　　　,**,"42,451 ","12,137,619 "
207,萬里,1表燈非營業用　　　　,"10,226 ",332 ,"1,964,149 "
207,萬里,2表燈營業用　　　　　　,581 ,"1,491 ","729,893 "
207,萬里,3表燈小計　　　　　　　,**,"1,823 ","2,694,042 "
207,萬里,4低壓綜合裝置非營業用　,*,0 ,0
207,萬里,5低壓綜合需量非營業用　,32 ,"1,585 ","284,841 "
207,萬里,6低壓綜合非營業用電小計,**,"1,585 ","284,841 "
207,萬里,7低壓綜合裝置營業用　　,*,0 ,0
207,萬里,8低壓綜合需量營業用　　,19 ,885 ,"141,796 "
207,萬里,9低壓綜合營業用電小計　,**,885 ,"141,796 "
207,萬里,10低壓綜合用電小計　　　,**,"2,470 ","426,637 "
207,萬里,11低壓裝置電力　　　　　,10 ,139 ,"29,377 "
207,萬里,12低壓需量電力　　　　　,19 ,496 ,"56,329 "
207,萬里,13低壓電力小計　　　　　,**,635 ,"85,706 "
207,萬里,14高壓電力　　　　　　　,22 ,"13,272 ","2,657,936 "
207,萬里,15特高壓電力　　　　　　,*,0 ,0
207,萬里,16高＆特高壓電力小計　　,**,"13,272 ","2,657,936 "
207,萬里,17電力小計　　　　　　　,**,"13,907 ","2,743,642 "
207,萬里,18綜合＆電力小計　　　　,**,"16,377 ","3,170,279 "
207,萬里,19電燈＆綜合＆電力小計　,**,"18,200 ","5,864,321 "
207,萬里,20臨時電燈　　　　　　　,*,0 ,"12,542 "
207,萬里,21臨時電力　　　　　　　,*,0 ,0
207,萬里,22臨時用電小計　　　　　,**,0 ,"12,542 "
207,萬里,23總計（含臨時用電）　　,**,"18,200 ","5,876,863 "
207,萬里,24表燈合計　　　　　　　,**,"1,823 ","2,706,584 "
207,萬里,25綜合＆電力合計　　　　,**,"16,377 ","3,170,279 "
208,金山,1表燈非營業用　　　　,"10,144 ",44 ,"2,915,055 "
208,金山,2表燈營業用　　　　　　,745 ,762 ,"711,048 "
208,金山,3表燈小計　　　　　　　,**,806 ,"3,626,103 "
208,金山,4低壓綜合裝置非營業用　,*,0 ,0
208,金山,5低壓綜合需量非營業用　,19 ,961 ,"95,178 "
208,金山,6低壓綜合非營業用電小計,**,961 ,"95,178 "
208,金山,7低壓綜合裝置營業用　　,*,0 ,0
208,金山,8低壓綜合需量營業用　　,27 ,"1,787 ","373,673 "
208,金山,9低壓綜合營業用電小計　,**,"1,787 ","373,673 "
208,金山,10低壓綜合用電小計　　　,**,"2,748 ","468,851 "
208,金山,11低壓裝置電力　　　　　,29 ,428 ,"27,123 "
208,金山,12低壓需量電力　　　　　,19 ,738 ,"79,548 "
208,金山,13低壓電力小計　　　　　,**,"1,166 ","106,671 "
208,金山,14高壓電力　　　　　　　,14 ,"9,040 ","2,096,400 "
208,金山,15特高壓電力　　　　　　,*,0 ,0
208,金山,16高＆特高壓電力小計　　,**,"9,040 ","2,096,400 "
208,金山,17電力小計　　　　　　　,**,"10,206 ","2,203,071 "
208,金山,18綜合＆電力小計　　　　,**,"12,954 ","2,671,922 "
208,金山,19電燈＆綜合＆電力小計　,**,"13,760 ","6,298,025 "
208,金山,20臨時電燈　　　　　　　,7 ,0 ,"1,559 "
208,金山,21臨時電力　　　　　　　,*,198 ,"13,941 "
208,金山,22臨時用電小計　　　　　,**,198 ,"15,500 "
208,金山,23總計（含臨時用電）　　,**,"13,760 ","6,313,525 "
208,金山,24表燈合計　　　　　　　,**,806 ,"3,627,662 "
208,金山,25綜合＆電力合計　　　　,**,"12,954 ","2,685,863 "
209,南竿,1表燈非營業用　　　　,"2,216 ",286 ,"952,098 "
209,南竿,2表燈營業用　　　　　　,428 ,275 ,"371,445 "
209,南竿,3表燈小計　　　　　　　,**,561 ,"1,323,543 "
209,南竿,4低壓綜合裝置非營業用　,*,0 ,0
209,南竿,5低壓綜合需量非營業用　,49 ,"1,814 ","291,992 "
209,南竿,6低壓綜合非營業用電小計,**,"1,814 ","291,992 "
209,南竿,7低壓綜合裝置營業用　　,*,0 ,0
209,南竿,8低壓綜合需量營業用　　,13 ,466 ,"114,079 "
209,南竿,9低壓綜合營業用電小計　,**,466 ,"114,079 "
209,南竿,10低壓綜合用電小計　　　,**,"2,280 ","406,071 "
209,南竿,11低壓裝置電力　　　　　,12 ,126 ,"4,022 "
209,南竿,12低壓需量電力　　　　　,42 ,754 ,"63,767 "
209,南竿,13低壓電力小計　　　　　,**,880 ,"67,789 "
209,南竿,14高壓電力　　　　　　　,20 ,"3,801 ","747,190 "
209,南竿,15特高壓電力　　　　　　,*,0 ,0
209,南竿,16高＆特高壓電力小計　　,**,"3,801 ","747,190 "
209,南竿,17電力小計　　　　　　　,**,"4,681 ","814,979 "
209,南竿,18綜合＆電力小計　　　　,**,"6,961 ","1,221,050 "
209,南竿,19電燈＆綜合＆電力小計　,**,"7,522 ","2,544,593 "
209,南竿,20臨時電燈　　　　　　　,8 ,0 ,543
209,南竿,21臨時電力　　　　　　　,*,22 ,"1,132 "
209,南竿,22臨時用電小計　　　　　,**,22 ,"1,675 "
209,南竿,23總計（含臨時用電）　　,**,"7,522 ","2,546,268 "
209,南竿,24表燈合計　　　　　　　,**,561 ,"1,324,086 "
209,南竿,25綜合＆電力合計　　　　,**,"6,961 ","1,222,182 "
210,北竿,1表燈非營業用　　　　,647 ,10 ,"610,271 "
210,北竿,2表燈營業用　　　　　　,169 ,73 ,"220,538 "
210,北竿,3表燈小計　　　　　　　,**,83 ,"830,809 "
210,北竿,4低壓綜合裝置非營業用　,*,0 ,0
210,北竿,5低壓綜合需量非營業用　,8 ,233 ,"49,232 "
210,北竿,6低壓綜合非營業用電小計,**,233 ,"49,232 "
210,北竿,7低壓綜合裝置營業用　　,*,0 ,0
210,北竿,8低壓綜合需量營業用　　,*,158 ,"28,280 "
210,北竿,9低壓綜合營業用電小計　,**,158 ,"28,280 "
210,北竿,10低壓綜合用電小計　　　,**,391 ,"77,512 "
210,北竿,11低壓裝置電力　　　　　,*,107 ,"9,423 "
210,北竿,12低壓需量電力　　　　　,18 ,157 ,"12,294 "
210,北竿,13低壓電力小計　　　　　,**,264 ,"21,717 "
210,北竿,14高壓電力　　　　　　　,*,690 ,"67,740 "
210,北竿,15特高壓電力　　　　　　,*,0 ,0
210,北竿,16高＆特高壓電力小計　　,**,690 ,"67,740 "
210,北竿,17電力小計　　　　　　　,**,954 ,"89,457 "
210,北竿,18綜合＆電力小計　　　　,**,"1,345 ","166,969 "
210,北竿,19電燈＆綜合＆電力小計　,**,"1,428 ","997,778 "
210,北竿,20臨時電燈　　　　　　　,*,0 ,0
210,北竿,21臨時電力　　　　　　　,*,0 ,0
210,北竿,22臨時用電小計　　　　　,**,0 ,0
210,北竿,23總計（含臨時用電）　　,**,"1,428 ","997,778 "
210,北竿,24表燈合計　　　　　　　,**,83 ,"830,809 "
210,北竿,25綜合＆電力合計　　　　,**,"1,345 ","166,969 "
211,莒光,1表燈非營業用　　　　,484 ,26 ,"172,279 "
211,莒光,2表燈營業用　　　　　　,61 ,22 ,"50,368 "
211,莒光,3表燈小計　　　　　　　,**,48 ,"222,647 "
211,莒光,4低壓綜合裝置非營業用　,*,0 ,0
211,莒光,5低壓綜合需量非營業用　,*,35 ,"11,760 "
211,莒光,6低壓綜合非營業用電小計,**,35 ,"11,760 "
211,莒光,7低壓綜合裝置營業用　　,*,0 ,0
211,莒光,8低壓綜合需量營業用　　,*,105 ,"28,440 "
211,莒光,9低壓綜合營業用電小計　,**,105 ,"28,440 "
211,莒光,10低壓綜合用電小計　　　,**,140 ,"40,200 "
211,莒光,11低壓裝置電力　　　　　,*,15 ,794
211,莒光,12低壓需量電力　　　　　,17 ,227 ,"17,524 "
211,莒光,13低壓電力小計　　　　　,**,242 ,"18,318 "
211,莒光,14高壓電力　　　　　　　,*,100 ,"30,090 "
211,莒光,15特高壓電力　　　　　　,*,0 ,0
211,莒光,16高＆特高壓電力小計　　,**,100 ,"30,090 "
211,莒光,17電力小計　　　　　　　,**,342 ,"48,408 "
211,莒光,18綜合＆電力小計　　　　,**,482 ,"88,608 "
211,莒光,19電燈＆綜合＆電力小計　,**,530 ,"311,255 "
211,莒光,20臨時電燈　　　　　　　,*,0 ,0
211,莒光,21臨時電力　　　　　　　,*,0 ,0
211,莒光,22臨時用電小計　　　　　,**,0 ,0
211,莒光,23總計（含臨時用電）　　,**,530 ,"311,255 "
211,莒光,24表燈合計　　　　　　　,**,48 ,"222,647 "
211,莒光,25綜合＆電力合計　　　　,**,482 ,"88,608 "
212,東引,1表燈非營業用　　　　,406 ,0 ,0
212,東引,2表燈營業用　　　　　　,121 ,63 ,"21,353 "
212,東引,3表燈小計　　　　　　　,**,63 ,"21,353 "
212,東引,4低壓綜合裝置非營業用　,*,0 ,0
212,東引,5低壓綜合需量非營業用　,17 ,720 ,"96,431 "
212,東引,6低壓綜合非營業用電小計,**,720 ,"96,431 "
212,東引,7低壓綜合裝置營業用　　,*,0 ,0
212,東引,8低壓綜合需量營業用　　,*,142 ,"29,960 "
212,東引,9低壓綜合營業用電小計　,**,142 ,"29,960 "
212,東引,10低壓綜合用電小計　　　,**,862 ,"126,391 "
212,東引,11低壓裝置電力　　　　　,6 ,140 ,"7,165 "
212,東引,12低壓需量電力　　　　　,6 ,85 ,313
212,東引,13低壓電力小計　　　　　,**,225 ,"7,478 "
212,東引,14高壓電力　　　　　　　,11 ,"1,775 ","403,680 "
212,東引,15特高壓電力　　　　　　,*,0 ,0
212,東引,16高＆特高壓電力小計　　,**,"1,775 ","403,680 "
212,東引,17電力小計　　　　　　　,**,"2,000 ","411,158 "
212,東引,18綜合＆電力小計　　　　,**,"2,862 ","537,549 "
212,東引,19電燈＆綜合＆電力小計　,**,"2,925 ","558,902 "
212,東引,20臨時電燈　　　　　　　,*,0 ,0
212,東引,21臨時電力　　　　　　　,*,0 ,0
