郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月)
844,六龜,24表燈合計,**,413 ,"1,340,111 "
844,六龜,25綜合＆電力合計,**,"2,647 ","461,570 "
845,內門,1表燈非營業用,"8,024 ",58 ,"3,044,595 "
845,內門,2表燈營業用,197 ,197 ,"268,359 "
845,內門,3表燈小計,**,255 ,"3,312,954 "
845,內門,4低壓綜合裝置非營業用,*,0 ,0 
845,內門,5低壓綜合需量非營業用,*,108 ,"16,626 "
845,內門,6低壓綜合非營業用電小計,**,108 ,"16,626 "
845,內門,7低壓綜合裝置營業用,*,0 ,0 
845,內門,8低壓綜合需量營業用,6 ,136 ,"43,312 "
845,內門,9低壓綜合營業用電小計,**,136 ,"43,312 "
845,內門,10低壓綜合用電小計,**,244 ,"59,938 "
845,內門,11低壓裝置電力,61 ,514 ,"59,195 "
845,內門,12低壓需量電力,48 ,849 ,"133,230 "
845,內門,13低壓電力小計,**,"1,363 ","192,425 "
845,內門,14高壓電力,*,"2,798 ","813,464 "
845,內門,15特高壓電力,*,0 ,0 
845,內門,16高＆特高壓電力小計,**,"2,798 ","813,464 "
845,內門,17電力小計,**,"4,161 ","1,005,889 "
845,內門,18綜合＆電力小計,**,"4,405 ","1,065,827 "
845,內門,19電燈＆綜合＆電力小計,**,"4,660 ","4,378,781 "
845,內門,20臨時電燈,*,0 ,0 
845,內門,21臨時電力,*,0 ,0 
845,內門,22臨時用電小計,**,0 ,0 
845,內門,23總計（含臨時用電）,**,"4,660 ","4,378,781 "
845,內門,24表燈合計,**,255 ,"3,312,954 "
845,內門,25綜合＆電力合計,**,"4,405 ","1,065,827 "
846,杉林,1表燈非營業用,"7,248 ",0 ,"1,217,673 "
846,杉林,2表燈營業用,167 ,143 ,"115,300 "
846,杉林,3表燈小計,**,143 ,"1,332,973 "
846,杉林,4低壓綜合裝置非營業用,*,0 ,0 
846,杉林,5低壓綜合需量非營業用,*,282 ,"104,080 "
846,杉林,6低壓綜合非營業用電小計,**,282 ,"104,080 "
846,杉林,7低壓綜合裝置營業用,*,0 ,0 
846,杉林,8低壓綜合需量營業用,6 ,255 ,"89,840 "
846,杉林,9低壓綜合營業用電小計,**,255 ,"89,840 "
846,杉林,10低壓綜合用電小計,**,537 ,"193,920 "
846,杉林,11低壓裝置電力,34 ,357 ,"22,096 "
846,杉林,12低壓需量電力,19 ,393 ,"22,759 "
846,杉林,13低壓電力小計,**,750 ,"44,855 "
846,杉林,14高壓電力,*,430 ,"116,960 "
846,杉林,15特高壓電力,*,0 ,0 
846,杉林,16高＆特高壓電力小計,**,430 ,"116,960 "
846,杉林,17電力小計,**,"1,180 ","161,815 "
846,杉林,18綜合＆電力小計,**,"1,717 ","355,735 "
846,杉林,19電燈＆綜合＆電力小計,**,"1,860 ","1,688,708 "
846,杉林,20臨時電燈,*,0 ,467 
846,杉林,21臨時電力,*,0 ,0 
846,杉林,22臨時用電小計,**,0 ,467 
846,杉林,23總計（含臨時用電）,**,"1,860 ","1,689,175 "
846,杉林,24表燈合計,**,143 ,"1,333,440 "
846,杉林,25綜合＆電力合計,**,"1,717 ","355,735 "
847,甲仙,1表燈非營業用,"3,626 ",1 ,"938,048 "
847,甲仙,2表燈營業用,207 ,170 ,"264,690 "
847,甲仙,3表燈小計,**,171 ,"1,202,738 "
847,甲仙,4低壓綜合裝置非營業用,*,0 ,0 
847,甲仙,5低壓綜合需量非營業用,9 ,298 ,"45,194 "
847,甲仙,6低壓綜合非營業用電小計,**,298 ,"45,194 "
847,甲仙,7低壓綜合裝置營業用,*,0 ,0 
847,甲仙,8低壓綜合需量營業用,9 ,213 ,"53,638 "
847,甲仙,9低壓綜合營業用電小計,**,213 ,"53,638 "
847,甲仙,10低壓綜合用電小計,**,511 ,"98,832 "
847,甲仙,11低壓裝置電力,27 ,165 ,"9,787 "
847,甲仙,12低壓需量電力,14 ,294 ,"36,374 "
847,甲仙,13低壓電力小計,**,459 ,"46,161 "
847,甲仙,14高壓電力,*,700 ,"50,800 "
847,甲仙,15特高壓電力,*,0 ,0 
847,甲仙,16高＆特高壓電力小計,**,700 ,"50,800 "
847,甲仙,17電力小計,**,"1,159 ","96,961 "
847,甲仙,18綜合＆電力小計,**,"1,670 ","195,793 "
847,甲仙,19電燈＆綜合＆電力小計,**,"1,841 ","1,398,531 "
847,甲仙,20臨時電燈,*,0 ,0 
847,甲仙,21臨時電力,*,0 ,0 
847,甲仙,22臨時用電小計,**,0 ,0 
847,甲仙,23總計（含臨時用電）,**,"1,841 ","1,398,531 "
847,甲仙,24表燈合計,**,171 ,"1,202,738 "
847,甲仙,25綜合＆電力合計,**,"1,670 ","195,793 "
848,桃源,1表燈非營業用,"1,558 ",0 ,"643,820 "
848,桃源,2表燈營業用,78 ,69 ,"104,693 "
848,桃源,3表燈小計,**,69 ,"748,513 "
848,桃源,4低壓綜合裝置非營業用,*,0 ,0 
848,桃源,5低壓綜合需量非營業用,*,159 ,"13,961 "
848,桃源,6低壓綜合非營業用電小計,**,159 ,"13,961 "
848,桃源,7低壓綜合裝置營業用,*,0 ,0 
848,桃源,8低壓綜合需量營業用,*,0 ,0 
848,桃源,9低壓綜合營業用電小計,**,0 ,0 
848,桃源,10低壓綜合用電小計,**,159 ,"13,961 "
848,桃源,11低壓裝置電力,7 ,51 ,"2,593 "
848,桃源,12低壓需量電力,*,75 ,400 
848,桃源,13低壓電力小計,**,126 ,"2,993 "
848,桃源,14高壓電力,*,0 ,0 
848,桃源,15特高壓電力,*,0 ,0 
848,桃源,16高＆特高壓電力小計,**,0 ,0 
848,桃源,17電力小計,**,126 ,"2,993 "
848,桃源,18綜合＆電力小計,**,285 ,"16,954 "
848,桃源,19電燈＆綜合＆電力小計,**,354 ,"765,467 "
848,桃源,20臨時電燈,*,0 ,0 
848,桃源,21臨時電力,*,0 ,0 
848,桃源,22臨時用電小計,**,0 ,0 
848,桃源,23總計（含臨時用電）,**,354 ,"765,467 "
848,桃源,24表燈合計,**,69 ,"748,513 "
848,桃源,25綜合＆電力合計,**,285 ,"16,954 "
849,那瑪夏區,1表燈非營業用,"1,227 ",0 ,0 
849,那瑪夏區,2表燈營業用,24 ,58 ,"22,447 "
849,那瑪夏區,3表燈小計,**,58 ,"22,447 "
849,那瑪夏區,4低壓綜合裝置非營業用,*,0 ,0 
849,那瑪夏區,5低壓綜合需量非營業用,*,85 ,"12,040 "
849,那瑪夏區,6低壓綜合非營業用電小計,**,85 ,"12,040 "
849,那瑪夏區,7低壓綜合裝置營業用,*,0 ,0 
849,那瑪夏區,8低壓綜合需量營業用,*,0 ,0 
849,那瑪夏區,9低壓綜合營業用電小計,**,0 ,0 
849,那瑪夏區,10低壓綜合用電小計,**,85 ,"12,040 "
849,那瑪夏區,11低壓裝置電力,*,0 ,0 
849,那瑪夏區,12低壓需量電力,*,0 ,0 
849,那瑪夏區,13低壓電力小計,**,0 ,0 
849,那瑪夏區,14高壓電力,*,0 ,0 
849,那瑪夏區,15特高壓電力,*,0 ,0 
849,那瑪夏區,16高＆特高壓電力小計,**,0 ,0 
849,那瑪夏區,17電力小計,**,0 ,0 
849,那瑪夏區,18綜合＆電力小計,**,85 ,"12,040 "
849,那瑪夏區,19電燈＆綜合＆電力小計,**,143 ,"34,487 "
849,那瑪夏區,20臨時電燈,*,0 ,0 
849,那瑪夏區,21臨時電力,*,0 ,0 
849,那瑪夏區,22臨時用電小計,**,0 ,0 
849,那瑪夏區,23總計（含臨時用電）,**,143 ,"34,487 "
849,那瑪夏區,24表燈合計,**,58 ,"22,447 "
849,那瑪夏區,25綜合＆電力合計,**,85 ,"12,040 "
851,茂林,1表燈非營業用,600 ,0 ,"8,043 "
851,茂林,2表燈營業用,38 ,61 ,"23,521 "
851,茂林,3表燈小計,**,61 ,"31,564 "
851,茂林,4低壓綜合裝置非營業用,*,0 ,0 
851,茂林,5低壓綜合需量非營業用,*,168 ,"11,247 "
851,茂林,6低壓綜合非營業用電小計,**,168 ,"11,247 "
851,茂林,7低壓綜合裝置營業用,*,0 ,0 
851,茂林,8低壓綜合需量營業用,*,0 ,0 
851,茂林,9低壓綜合營業用電小計,**,0 ,0 
851,茂林,10低壓綜合用電小計,**,168 ,"11,247 "
851,茂林,11低壓裝置電力,12 ,65 ,"16,718 "
851,茂林,12低壓需量電力,*,18 ,"2,448 "
851,茂林,13低壓電力小計,**,83 ,"19,166 "
851,茂林,14高壓電力,*,0 ,0 
851,茂林,15特高壓電力,*,0 ,0 
851,茂林,16高＆特高壓電力小計,**,0 ,0 
851,茂林,17電力小計,**,83 ,"19,166 "
851,茂林,18綜合＆電力小計,**,251 ,"30,413 "
851,茂林,19電燈＆綜合＆電力小計,**,312 ,"61,977 "
851,茂林,20臨時電燈,*,0 ,0 
851,茂林,21臨時電力,*,0 ,0 
851,茂林,22臨時用電小計,**,0 ,0 
851,茂林,23總計（含臨時用電）,**,312 ,"61,977 "
851,茂林,24表燈合計,**,61 ,"31,564 "
851,茂林,25綜合＆電力合計,**,251 ,"30,413 "
852,茄萣,1表燈非營業用,"16,150 ",20 ,"4,617,629 "
852,茄萣,2表燈營業用,948 ,563 ,"795,248 "
852,茄萣,3表燈小計,**,583 ,"5,412,877 "
852,茄萣,4低壓綜合裝置非營業用,*,0 ,0 
852,茄萣,5低壓綜合需量非營業用,7 ,272 ,"39,203 "
852,茄萣,6低壓綜合非營業用電小計,**,272 ,"39,203 "
852,茄萣,7低壓綜合裝置營業用,*,0 ,0 
852,茄萣,8低壓綜合需量營業用,37 ,"1,468 ","290,044 "
852,茄萣,9低壓綜合營業用電小計,**,"1,468 ","290,044 "
852,茄萣,10低壓綜合用電小計,**,"1,740 ","329,247 "
852,茄萣,11低壓裝置電力,491 ,"3,448 ","585,629 "
852,茄萣,12低壓需量電力,104 ,"2,696 ","484,792 "
852,茄萣,13低壓電力小計,**,"6,144 ","1,070,421 "
852,茄萣,14高壓電力,15 ,"6,619 ","2,303,060 "
852,茄萣,15特高壓電力,*,0 ,0 
852,茄萣,16高＆特高壓電力小計,**,"6,619 ","2,303,060 "
852,茄萣,17電力小計,**,"12,763 ","3,373,481 "
852,茄萣,18綜合＆電力小計,**,"14,503 ","3,702,728 "
852,茄萣,19電燈＆綜合＆電力小計,**,"15,086 ","9,115,605 "
852,茄萣,20臨時電燈,12 ,0 ,"2,144 "
852,茄萣,21臨時電力,*,55 ,"5,596 "
852,茄萣,22臨時用電小計,**,55 ,"7,740 "
852,茄萣,23總計（含臨時用電）,**,"15,086 ","9,123,345 "
852,茄萣,24表燈合計,**,583 ,"5,415,021 "
852,茄萣,25綜合＆電力合計,**,"14,503 ","3,708,324 "
880,馬公,1表燈非營業用,"28,027 ",236 ,"5,135,525 "
880,馬公,2表燈營業用,"3,419 ","1,470 ","1,575,321 "
880,馬公,3表燈小計,**,"1,706 ","6,710,846 "
880,馬公,4低壓綜合裝置非營業用,*,0 ,0 
880,馬公,5低壓綜合需量非營業用,105 ,"5,032 ","869,714 "
880,馬公,6低壓綜合非營業用電小計,**,"5,032 ","869,714 "
880,馬公,7低壓綜合裝置營業用,*,0 ,0 
880,馬公,8低壓綜合需量營業用,174 ,"7,515 ","1,938,662 "
880,馬公,9低壓綜合營業用電小計,**,"7,515 ","1,938,662 "
880,馬公,10低壓綜合用電小計,**,"12,547 ","2,808,376 "
880,馬公,11低壓裝置電力,233 ,"1,106 ","149,677 "
880,馬公,12低壓需量電力,130 ,"1,966 ","383,311 "
880,馬公,13低壓電力小計,**,"3,072 ","532,988 "
880,馬公,14高壓電力,77 ,"27,255 ","8,728,372 "
880,馬公,15特高壓電力,*,0 ,0 
880,馬公,16高＆特高壓電力小計,**,"27,255 ","8,728,372 "
880,馬公,17電力小計,**,"30,327 ","9,261,360 "
880,馬公,18綜合＆電力小計,**,"42,874 ","12,069,736 "
880,馬公,19電燈＆綜合＆電力小計,**,"44,580 ","18,780,582 "
880,馬公,20臨時電燈,189 ,0 ,"11,121 "
880,馬公,21臨時電力,*,124 ,"24,430 "
880,馬公,22臨時用電小計,**,124 ,"35,551 "
880,馬公,23總計（含臨時用電）,**,"44,580 ","18,816,133 "
880,馬公,24表燈合計,**,"1,706 ","6,721,967 "
880,馬公,25綜合＆電力合計,**,"42,874 ","12,094,166 "
881,西嶼,1表燈非營業用,"3,447 ",45 ,"2,336,356 "
881,西嶼,2表燈營業用,169 ,128 ,"331,579 "
881,西嶼,3表燈小計,**,173 ,"2,667,935 "
881,西嶼,4低壓綜合裝置非營業用,*,0 ,0 
881,西嶼,5低壓綜合需量非營業用,15 ,479 ,"119,106 "
881,西嶼,6低壓綜合非營業用電小計,**,479 ,"119,106 "
881,西嶼,7低壓綜合裝置營業用,*,0 ,0 
881,西嶼,8低壓綜合需量營業用,*,85 ,"39,045 "
881,西嶼,9低壓綜合營業用電小計,**,85 ,"39,045 "
881,西嶼,10低壓綜合用電小計,**,564 ,"158,151 "
881,西嶼,11低壓裝置電力,123 ,268 ,"30,614 "
881,西嶼,12低壓需量電力,65 ,353 ,"41,186 "
881,西嶼,13低壓電力小計,**,621 ,"71,800 "
881,西嶼,14高壓電力,*,255 ,"110,200 "
881,西嶼,15特高壓電力,*,0 ,0 
881,西嶼,16高＆特高壓電力小計,**,255 ,"110,200 "
881,西嶼,17電力小計,**,876 ,"182,000 "
881,西嶼,18綜合＆電力小計,**,"1,440 ","340,151 "
881,西嶼,19電燈＆綜合＆電力小計,**,"1,613 ","3,008,086 "
881,西嶼,20臨時電燈,11 ,0 ,"2,042 "
881,西嶼,21臨時電力,*,0 ,0 
881,西嶼,22臨時用電小計,**,0 ,"2,042 "
881,西嶼,23總計（含臨時用電）,**,"1,613 ","3,010,128 "
881,西嶼,24表燈合計,**,173 ,"2,669,977 "
881,西嶼,25綜合＆電力合計,**,"1,440 ","340,151 "
882,望安,1表燈非營業用,"1,016 ",0 ,"733,500 "
882,望安,2表燈營業用,41 ,66 ,"128,826 "
882,望安,3表燈小計,**,66 ,"862,326 "
882,望安,4低壓綜合裝置非營業用,*,0 ,0 
882,望安,5低壓綜合需量非營業用,*,50 ,"4,580 "
882,望安,6低壓綜合非營業用電小計,**,50 ,"4,580 "
882,望安,7低壓綜合裝置營業用,*,0 ,0 
882,望安,8低壓綜合需量營業用,*,79 ,"23,880 "
882,望安,9低壓綜合營業用電小計,**,79 ,"23,880 "
882,望安,10低壓綜合用電小計,**,129 ,"28,460 "
882,望安,11低壓裝置電力,8 ,20 ,"1,941 "
882,望安,12低壓需量電力,7 ,222 ,"27,292 "
882,望安,13低壓電力小計,**,242 ,"29,233 "
882,望安,14高壓電力,*,290 ,"106,368 "
882,望安,15特高壓電力,*,0 ,0 
882,望安,16高＆特高壓電力小計,**,290 ,"106,368 "
882,望安,17電力小計,**,532 ,"135,601 "
882,望安,18綜合＆電力小計,**,661 ,"164,061 "
882,望安,19電燈＆綜合＆電力小計,**,727 ,"1,026,387 "
882,望安,20臨時電燈,*,0 ,783 
882,望安,21臨時電力,*,0 ,0 
882,望安,22臨時用電小計,**,0 ,783 
882,望安,23總計（含臨時用電）,**,727 ,"1,027,170 "
882,望安,24表燈合計,**,66 ,"863,109 "
882,望安,25綜合＆電力合計,**,661 ,"164,061 "
883,七美,1表燈非營業用,"1,208 ",0 ,"855,380 "
883,七美,2表燈營業用,73 ,92 ,"173,394 "
883,七美,3表燈小計,**,92 ,"1,028,774 "
883,七美,4低壓綜合裝置非營業用,*,0 ,0 
883,七美,5低壓綜合需量非營業用,*,79 ,"17,160 "
883,七美,6低壓綜合非營業用電小計,**,79 ,"17,160 "
883,七美,7低壓綜合裝置營業用,*,0 ,0 
883,七美,8低壓綜合需量營業用,*,64 ,"14,983 "
883,七美,9低壓綜合營業用電小計,**,64 ,"14,983 "
883,七美,10低壓綜合用電小計,**,143 ,"32,143 "
883,七美,11低壓裝置電力,16 ,76 ,"20,718 "
883,七美,12低壓需量電力,17 ,169 ,"31,554 "
883,七美,13低壓電力小計,**,245 ,"52,272 "
883,七美,14高壓電力,*,100 ,"33,102 "
883,七美,15特高壓電力,*,0 ,0 
883,七美,16高＆特高壓電力小計,**,100 ,"33,102 "
883,七美,17電力小計,**,345 ,"85,374 "
883,七美,18綜合＆電力小計,**,488 ,"117,517 "
883,七美,19電燈＆綜合＆電力小計,**,580 ,"1,146,291 "
883,七美,20臨時電燈,*,0 ,200 
883,七美,21臨時電力,*,0 ,0 
883,七美,22臨時用電小計,**,0 ,200 
883,七美,23總計（含臨時用電）,**,580 ,"1,146,491 "
883,七美,24表燈合計,**,92 ,"1,028,974 "
883,七美,25綜合＆電力合計,**,488 ,"117,517 "
884,白沙,1表燈非營業用,"3,925 ",12 ,"2,578,915 "
884,白沙,2表燈營業用,264 ,187 ,"577,426 "
884,白沙,3表燈小計,**,199 ,"3,156,341 "
884,白沙,4低壓綜合裝置非營業用,*,0 ,0 
884,白沙,5低壓綜合需量非營業用,17 ,541 ,"109,730 "
884,白沙,6低壓綜合非營業用電小計,**,541 ,"109,730 "
884,白沙,7低壓綜合裝置營業用,*,0 ,0 
884,白沙,8低壓綜合需量營業用,10 ,314 ,"78,223 "
884,白沙,9低壓綜合營業用電小計,**,314 ,"78,223 "
884,白沙,10低壓綜合用電小計,**,855 ,"187,953 "
884,白沙,11低壓裝置電力,116 ,359 ,"59,426 "
884,白沙,12低壓需量電力,62 ,707 ,"182,441 "
884,白沙,13低壓電力小計,**,"1,066 ","241,867 "
884,白沙,14高壓電力,6 ,"1,364 ","482,700 "
884,白沙,15特高壓電力,*,0 ,0 
884,白沙,16高＆特高壓電力小計,**,"1,364 ","482,700 "
884,白沙,17電力小計,**,"2,430 ","724,567 "
884,白沙,18綜合＆電力小計,**,"3,285 ","912,520 "
884,白沙,19電燈＆綜合＆電力小計,**,"3,484 ","4,068,861 "
884,白沙,20臨時電燈,14 ,0 ,579 
884,白沙,21臨時電力,*,0 ,0 
884,白沙,22臨時用電小計,**,0 ,579 
884,白沙,23總計（含臨時用電）,**,"3,484 ","4,069,440 "
884,白沙,24表燈合計,**,199 ,"3,156,920 "
884,白沙,25綜合＆電力合計,**,"3,285 ","912,520 "
885,湖西,1表燈非營業用,"6,270 ",4 ,"4,054,488 "
885,湖西,2表燈營業用,299 ,254 ,"500,520 "
885,湖西,3表燈小計,**,258 ,"4,555,008 "
885,湖西,4低壓綜合裝置非營業用,*,0 ,0 
885,湖西,5低壓綜合需量非營業用,23 ,987 ,"169,383 "
885,湖西,6低壓綜合非營業用電小計,**,987 ,"169,383 "
885,湖西,7低壓綜合裝置營業用,*,0 ,0 
885,湖西,8低壓綜合需量營業用,12 ,443 ,"113,938 "
885,湖西,9低壓綜合營業用電小計,**,443 ,"113,938 "
885,湖西,10低壓綜合用電小計,**,"1,430 ","283,321 "
885,湖西,11低壓裝置電力,330 ,778 ,"111,722 "
885,湖西,12低壓需量電力,118 ,995 ,"89,238 "
885,湖西,13低壓電力小計,**,"1,773 ","200,960 "
885,湖西,14高壓電力,9 ,"3,427 ","1,170,640 "
885,湖西,15特高壓電力,*,0 ,0 
885,湖西,16高＆特高壓電力小計,**,"3,427 ","1,170,640 "
885,湖西,17電力小計,**,"5,200 ","1,371,600 "
885,湖西,18綜合＆電力小計,**,"6,630 ","1,654,921 "
885,湖西,19電燈＆綜合＆電力小計,**,"6,888 ","6,209,929 "
885,湖西,20臨時電燈,39 ,0 ,"4,491 "
885,湖西,21臨時電力,*,0 ,0 
885,湖西,22臨時用電小計,**,0 ,"4,491 "
885,湖西,23總計（含臨時用電）,**,"6,888 ","6,214,420 "
885,湖西,24表燈合計,**,258 ,"4,559,499 "
885,湖西,25綜合＆電力合計,**,"6,630 ","1,654,921 "
890,金沙,1表燈非營業用,"3,865 ",32 ,"3,037,587 "
890,金沙,2表燈營業用,244 ,56 ,"420,779 "
890,金沙,3表燈小計,**,88 ,"3,458,366 "
890,金沙,4低壓綜合裝置非營業用,*,0 ,0 
890,金沙,5低壓綜合需量非營業用,*,150 ,"23,065 "
890,金沙,6低壓綜合非營業用電小計,**,150 ,"23,065 "
890,金沙,7低壓綜合裝置營業用,*,0 ,0 
890,金沙,8低壓綜合需量營業用,*,312 ,"71,073 "
890,金沙,9低壓綜合營業用電小計,**,312 ,"71,073 "
890,金沙,10低壓綜合用電小計,**,462 ,"94,138 "
890,金沙,11低壓裝置電力,176 ,910 ,"78,231 "
890,金沙,12低壓需量電力,114 ,825 ,"53,901 "
890,金沙,13低壓電力小計,**,"1,735 ","132,132 "
890,金沙,14高壓電力,9 ,"2,120 ","425,460 "
890,金沙,15特高壓電力,*,0 ,0 
890,金沙,16高＆特高壓電力小計,**,"2,120 ","425,460 "
890,金沙,17電力小計,**,"3,855 ","557,592 "
890,金沙,18綜合＆電力小計,**,"4,317 ","651,730 "
890,金沙,19電燈＆綜合＆電力小計,**,"4,405 ","4,110,096 "
890,金沙,20臨時電燈,58 ,0 ,"6,259 "
890,金沙,21臨時電力,*,38 ,85 
890,金沙,22臨時用電小計,**,38 ,"6,344 "
890,金沙,23總計（含臨時用電）,**,"4,405 ","4,116,440 "
890,金沙,24表燈合計,**,88 ,"3,464,625 "
890,金沙,25綜合＆電力合計,**,"4,317 ","651,815 "
891,金湖,1表燈非營業用,"5,903 ",7 ,"5,840,316 "
891,金湖,2表燈營業用,757 ,518 ,"1,839,648 "
891,金湖,3表燈小計,**,525 ,"7,679,964 "
891,金湖,4低壓綜合裝置非營業用,*,0 ,0 
891,金湖,5低壓綜合需量非營業用,35 ,"1,645 ","298,600 "
891,金湖,6低壓綜合非營業用電小計,**,"1,645 ","298,600 "
891,金湖,7低壓綜合裝置營業用,*,44 ,"3,177 "
891,金湖,8低壓綜合需量營業用,21 ,"1,173 ","260,272 "
891,金湖,9低壓綜合營業用電小計,**,"1,217 ","263,449 "
891,金湖,10低壓綜合用電小計,**,"2,862 ","562,049 "
891,金湖,11低壓裝置電力,239 ,"1,583 ","152,347 "
891,金湖,12低壓需量電力,149 ,"2,251 ","224,316 "
891,金湖,13低壓電力小計,**,"3,834 ","376,663 "
891,金湖,14高壓電力,43 ,"16,820 ","4,508,412 "
891,金湖,15特高壓電力,*,0 ,0 
891,金湖,16高＆特高壓電力小計,**,"16,820 ","4,508,412 "
891,金湖,17電力小計,**,"20,654 ","4,885,075 "
891,金湖,18綜合＆電力小計,**,"23,516 ","5,447,124 "
891,金湖,19電燈＆綜合＆電力小計,**,"24,041 ","13,127,088 "
891,金湖,20臨時電燈,67 ,0 ,"23,812 "
891,金湖,21臨時電力,*,103 ,"8,891 "
891,金湖,22臨時用電小計,**,103 ,"32,703 "
891,金湖,23總計（含臨時用電）,**,"24,041 ","13,159,791 "
891,金湖,24表燈合計,**,525 ,"7,703,776 "
891,金湖,25綜合＆電力合計,**,"23,516 ","5,456,015 "
892,金寧,1表燈非營業用,"6,440 ",14 ,"25,708 "
